code,customer_id,sales_date,base_date,pvp,margen_relativo,margen_eur_negativo,coste_venta_no_impuestos,forma_pago,dias_desde_compra,garantia_dias_restantes,en_garantia,ext_garantia_tiene,ext_garantia_financiera,mantenimiento_gratuito,seguro_bateria_largo_plazo,days_last_service,sin_revisiones,revisiones,km_ultima_revision,km_medio_por_revision,encuesta_cliente_zona_taller,tiene_queja,lead_compra,fue_lead,frequency_total,tenure_days,ticket_avg,service_interval_mean_days,service_interval_std_days,edad,genero,renta_media_estimada,renta_desconocida,status_social,modelo,equipamiento,es_electrico,kw,zona
SYN003318,100253,2024-01-25,2023-12-31,15931.0,0.05017826878413156,0,1216.0,Contado,-25,1485,1,0,0,0,1,0,1,0,0.0,0.0,12.0,0,0,0,0,0.0,0.0,0.0,0.0,34,F,29011.0,0,C,C,Mid,0,101.0,CENTRO
SYN003321,102079,2024-03-11,2023-12-31,24004.0,-0.08203257790368272,1,2288.0,Otros,-71,1531,1,0,0,0,0,0,1,0,0.0,0.0,77.0,0,0,0,0,0.0,0.0,0.0,0.0,48,M,27887.0,0,C,E,Mid,0,89.0,SUR
SYN003323,105055,2024-01-02,2023-12-31,25514.0,0.19606882495884612,0,1399.0,Financiera Marca,-2,1462,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,49,M,0.0,1,Sin_dato,B,Mid-High,0,85.0,SUR
SYN003324,105359,2024-01-05,2023-12-31,18474.0,0.0934139872252896,0,1381.0,Otros,-5,1465,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,43,F,0.0,1,Sin_dato,I,Mid-High,0,117.0,CENTRO
SYN003326,101580,2024-02-15,2023-12-31,27201.0,-0.04677548619536046,1,1667.0,Contado,-46,1506,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35,F,0.0,1,Sin_dato,I,High,0,117.0,ESTE
SYN003327,100543,2024-03-13,2023-12-31,25316.0,0.1179459630273345,0,1364.0,Otros,-73,1533,1,0,0,0,0,0,1,0,0.0,0.0,92.0,0,0,0,0,0.0,0.0,0.0,0.0,33,M,0.0,1,H,I,High,0,117.0,CENTRO
SYN003328,101787,2024-03-09,2023-12-31,20671.0,0.04806782448841372,0,716.0,Otros,-69,1529,1,0,0,0,0,0,1,0,0.0,0.0,139.0,0,0,0,0,0.0,0.0,0.0,0.0,38,M,26086.0,0,E,I,Mid,0,106.0,CENTRO
SYN003329,101716,2024-01-23,2023-12-31,25514.0,0.19606882495884612,0,1399.0,Financiera Marca,-23,1483,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,45,M,0.0,1,Sin_dato,D,High,0,110.0,ESTE
SYN003330,104992,2024-01-05,2023-12-31,19488.0,0.09056701559934319,0,1526.0,Prestamo Bancario,-5,1465,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,48,F,0.0,1,U,C,Mid-High,0,78.0,CENTRO
SYN003331,100992,2024-03-13,2023-12-31,28453.0,0.19845710469897726,0,1521.0,Financiera Marca,-73,1533,1,1,1,0,0,0,1,0,0.0,0.0,88.0,0,0,0,0,0.0,0.0,0.0,0.0,36,M,29428.0,0,D,B,High,0,74.0,NORTE
SYN003332,100855,2024-01-02,2023-12-31,28464.0,-0.017088251826869027,1,911.0,Contado,-2,1462,1,0,0,0,0,0,1,0,0.0,0.0,98.0,0,0,0,0,0.0,0.0,0.0,0.0,45,F,23395.0,0,E,B,Mid,0,106.0,NORTE
SYN003333,105761,2024-02-17,2023-12-31,26495.0,0.21223815814304586,0,1034.0,Otros,-48,1508,1,0,0,0,0,0,1,0,0.0,0.0,97.0,0,0,0,0,0.0,0.0,0.0,0.0,57,Desconocido,25785.0,0,H,I,Mid-High,0,117.0,CENTRO
SYN003334,105977,2024-03-01,2023-12-31,24832.0,0.21060325386597936,0,994.0,Otros,-61,1521,1,1,0,0,0,0,1,0,0.0,0.0,18.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,27323.0,0,G,C,Mid,0,101.0,CENTRO
SYN003335,105337,2024-01-08,2023-12-31,33404.0,-0.2049841336366902,1,0.0,Contado,-8,1468,1,0,0,0,0,0,1,0,0.0,0.0,92.0,0,0,0,0,0.0,0.0,0.0,0.0,34,M,23848.0,0,I,I,High,0,106.0,CENTRO
SYN003336,106407,2024-03-15,2023-12-31,30330.0,0.21836564457632707,0,1034.0,Contado,-75,1535,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,0.0,1,Sin_dato,B,Mid,0,81.0,ESTE
SYN003337,101250,2024-02-12,2023-12-31,24084.0,-0.07179911974755024,1,2050.0,Contado,-43,1503,1,0,0,0,0,0,1,0,0.0,0.0,57.0,0,0,0,0,0.0,0.0,0.0,0.0,45,M,28486.0,0,D,I,High,1,106.0,ESTE
SYN003338,108368,2024-01-07,2023-12-31,17118.0,0.06527281224442107,0,1743.0,Contado,-7,1467,1,0,0,0,0,0,1,0,0.0,0.0,78.0,0,0,0,0,0.0,0.0,0.0,0.0,35,M,32785.0,0,D,A,Low,0,53.0,NORTE
SYN003339,101365,2024-01-27,2023-12-31,16225.0,0.1662915254237288,0,0.0,Otros,-27,1487,1,0,0,0,0,0,1,0,0.0,0.0,84.0,0,1,0,0,0.0,0.0,0.0,0.0,37,M,25769.0,0,E,J,Mid,0,123.0,ESTE
SYN003340,108046,2024-01-17,2023-12-31,22234.0,-0.11050868039938833,1,2734.0,Contado,-17,1477,1,0,0,0,0,0,1,0,0.0,0.0,145.0,0,0,0,0,0.0,0.0,0.0,0.0,28,F,27382.0,0,B,I,Mid,1,106.0,CENTRO
SYN003341,107098,2024-01-07,2023-12-31,22948.0,0.14164807390622278,0,2482.0,Financiera Marca,-7,1467,1,1,1,0,0,0,1,0,0.0,0.0,114.0,0,0,0,0,0.0,0.0,0.0,0.0,55,M,24913.0,0,H,B,Mid,0,106.0,CENTRO
SYN003342,107628,2024-03-13,2023-12-31,21896.0,-0.03786353671903544,1,1098.0,Financiera Marca,-73,1533,1,0,0,0,0,0,1,0,0.0,0.0,128.0,0,0,0,0,0.0,0.0,0.0,0.0,44,M,25327.0,0,H,H,Mid,0,85.0,ESTE
SYN003344,104006,2024-01-09,2023-12-31,25792.0,0.11912259615384614,0,1364.0,Prestamo Bancario,-9,1469,1,0,0,0,0,0,1,0,0.0,0.0,13.0,0,0,0,0,0.0,0.0,0.0,0.0,56,F,31638.0,0,C,I,Mid-High,0,106.0,CENTRO
SYN003345,106194,2024-01-14,2023-12-31,26002.0,0.21131912929774635,0,1034.0,Contado,-14,1474,1,0,0,0,1,0,1,0,0.0,0.0,146.0,0,0,0,0,0.0,0.0,0.0,0.0,28,M,25698.0,0,H,D,Mid,0,99.0,SUR
SYN003346,104395,2024-03-12,2023-12-31,18786.0,0.1010018098584052,0,1266.0,Contado,-72,1532,1,1,0,0,0,0,1,0,0.0,0.0,151.0,0,0,0,0,0.0,0.0,0.0,0.0,58,M,33955.0,0,A,I,Mid-High,0,106.0,ESTE
SYN003347,102925,2024-01-18,2023-12-31,18627.0,0.02688785096902346,0,1015.0,Financiera Marca,-18,1478,1,1,1,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,30,F,0.0,1,Sin_dato,C,Mid,0,101.0,ESTE
SYN003348,104476,2024-02-28,2023-12-31,19234.0,0.09347093688260372,0,1447.0,Otros,-59,1519,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,38,M,0.0,1,Sin_dato,I,High,0,106.0,CENTRO
SYN003349,101281,2024-02-25,2023-12-31,24004.0,-0.0005461589735044159,1,332.0,Otros,-56,1516,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,0.0,1,Sin_dato,A,Mid-High,0,48.0,CENTRO
SYN003350,104645,2024-02-03,2023-12-31,36496.0,-0.07907825515124946,1,3501.0,Financiera Marca,-34,1494,1,1,1,0,0,0,1,0,0.0,0.0,144.0,0,0,0,0,0.0,0.0,0.0,0.0,47,M,30073.0,0,C,D,High,0,110.0,CENTRO
SYN003351,100101,2024-02-21,2023-12-31,24274.0,0.18934786190986239,0,1482.0,Financiera Marca,-52,1512,1,1,1,0,0,0,1,0,0.0,0.0,135.0,0,0,0,0,0.0,0.0,0.0,0.0,36,M,29766.0,0,E,A,Low,0,53.0,NORTE
SYN003352,106416,2024-03-29,2023-12-31,35478.0,-0.022582163594340152,1,1392.0,Contado,-89,1549,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,29,F,16612.0,0,J,B,High,0,77.0,CENTRO
SYN003353,102064,2024-01-19,2023-12-31,22581.0,-0.04020326823435632,1,1193.0,Financiera Marca,-19,1479,1,1,0,0,0,0,1,0,0.0,0.0,138.0,0,0,0,0,0.0,0.0,0.0,0.0,49,M,26381.0,0,I,D,Low,0,99.0,CENTRO
SYN003354,105763,2024-02-26,2023-12-31,21535.0,0.1268590666357093,0,931.0,Contado,-57,1517,1,0,0,0,0,0,1,0,0.0,0.0,157.0,0,0,0,0,0.0,0.0,0.0,0.0,37,F,33807.0,0,E,H,Mid,0,85.0,SUR
SYN003355,100224,2024-01-14,2023-12-31,25316.0,0.1179459630273345,0,1364.0,Contado,-14,1474,1,0,0,0,0,0,1,0,0.0,0.0,128.0,0,1,0,0,0.0,0.0,0.0,0.0,51,M,28344.0,0,B,B,Mid,0,77.0,CENTRO
SYN003356,102952,2024-01-31,2023-12-31,13797.0,0.03166847865478002,0,1275.0,Contado,-31,1491,1,0,0,0,0,0,1,0,0.0,0.0,118.0,0,0,0,0,0.0,0.0,0.0,0.0,27,F,33949.0,0,A,B,High,0,77.0,CENTRO
SYN003357,101009,2024-03-15,2023-12-31,25147.0,0.1951254622817831,0,1399.0,Financiera Marca,-75,1535,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,0.0,1,Sin_dato,A,Mid-High,0,48.0,CENTRO
SYN003359,108089,2024-03-29,2023-12-31,32578.0,-0.04168150285468721,1,1880.0,Financiera Marca,-89,1549,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,47,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,NORTE
SYN003360,105489,2024-03-05,2023-12-31,13433.0,0.10125586242834811,0,300.0,Contado,-65,1525,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,31,F,0.0,1,Sin_dato,H,Mid,1,85.0,CENTRO
SYN003362,106672,2024-01-22,2023-12-31,26981.0,0.058997072013639226,0,716.0,Financiera Marca,-22,1482,1,1,1,1,0,0,1,0,0.0,0.0,141.0,0,0,0,0,0.0,0.0,0.0,0.0,55,M,29803.0,0,C,I,Mid-High,0,117.0,ESTE
SYN003363,105601,2024-03-23,2023-12-31,21147.0,0.011877807726864332,0,0.0,Contado,-83,1543,1,0,0,0,0,0,1,0,0.0,0.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,32,M,24780.0,0,H,B,Mid-High,0,85.0,CENTRO
SYN003364,101697,2024-02-20,2023-12-31,27379.0,0.1960155593703203,0,1521.0,Financiera Marca,-51,1511,1,1,1,0,0,0,1,0,0.0,0.0,87.0,0,1,0,0,0.0,0.0,0.0,0.0,37,M,24758.0,0,H,C,Low,0,78.0,CENTRO
SYN003365,105923,2024-03-31,2023-12-31,30330.0,0.21836564457632707,0,1034.0,Financiera Marca,-91,1551,1,1,1,1,0,0,1,0,0.0,0.0,123.0,0,0,0,0,0.0,0.0,0.0,0.0,38,M,36089.0,0,E,B,Mid,0,85.0,ESTE
SYN003366,107235,2024-01-22,2023-12-31,11998.0,0.04051675279213202,0,970.0,Contado,-22,1482,1,0,0,0,0,0,1,0,0.0,0.0,78.0,0,0,0,0,0.0,0.0,0.0,0.0,39,F,23349.0,0,E,B,Mid-High,0,85.0,CENTRO
SYN003367,106771,2024-01-07,2023-12-31,16660.0,0.130859543817527,0,597.0,Contado,-7,1467,1,0,0,0,0,0,1,0,0.0,0.0,112.0,0,0,0,0,0.0,0.0,0.0,0.0,42,F,34354.0,0,E,I,Mid,1,124.0,ESTE
SYN003368,102316,2024-02-17,2023-12-31,25514.0,0.21194246296151134,0,994.0,Contado,-48,1508,1,0,0,1,0,0,1,0,0.0,0.0,97.0,0,0,0,0,0.0,0.0,0.0,0.0,44,M,29039.0,0,C,E,Mid,0,89.0,SUR
SYN003369,100465,2024-02-21,2023-12-31,11475.0,-0.0013298474945533769,1,1397.0,Contado,-52,1512,1,0,0,0,0,0,1,0,0.0,0.0,89.0,0,0,0,0,0.0,0.0,0.0,0.0,37,M,27282.0,0,B,B,High,0,74.0,NORTE
SYN003370,103681,2024-01-13,2023-12-31,30388.0,0.20643510596288006,0,1399.0,Financiera Marca,-13,1473,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,40,M,0.0,1,Sin_dato,I,High,0,117.0,ESTE
SYN003371,108418,2024-02-22,2023-12-31,28405.0,0.21950994543214225,0,920.0,Otros,-53,1513,1,1,0,0,0,0,1,0,0.0,0.0,116.0,0,0,0,0,0.0,0.0,0.0,0.0,25,F,35269.0,0,E,I,High,0,106.0,CENTRO
SYN003372,105154,2024-01-23,2023-12-31,33847.0,-0.050841433509616805,1,2273.0,Financiera Marca,-23,1483,1,1,1,1,0,0,1,0,0.0,0.0,141.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,28627.0,0,D,I,High,0,106.0,CENTRO
SYN003373,105951,2024-02-13,2023-12-31,23542.0,-0.0395909438450429,1,1240.0,Contado,-44,1504,1,1,0,0,0,0,1,0,0.0,0.0,12.0,0,0,0,0,0.0,0.0,0.0,0.0,54,M,26743.0,0,H,D,Mid,0,115.0,CENTRO
SYN003375,104417,2024-01-23,2023-12-31,33675.0,-0.20492383073496662,1,0.0,Contado,-23,1483,1,0,0,0,0,0,1,0,0.0,0.0,117.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,24675.0,0,E,D,Mid-High,0,106.0,NORTE
SYN003376,107683,2024-02-27,2023-12-31,13442.0,0.06274735902395477,0,818.0,Otros,-58,1518,1,0,0,0,0,0,1,0,0.0,0.0,57.0,0,0,0,0,0.0,0.0,0.0,0.0,45,F,0.0,1,H,I,Mid-High,0,106.0,CENTRO
SYN003377,105268,2024-03-19,2023-12-31,18579.0,0.10580763227299639,0,1160.0,Otros,-79,1539,1,1,0,0,1,0,1,0,0.0,0.0,13.0,0,0,0,0,0.0,0.0,0.0,0.0,41,M,27843.0,0,C,B,Mid,0,85.0,ESTE
SYN003379,105963,2024-02-25,2023-12-31,27147.0,0.014490735624562566,0,0.0,Contado,-56,1516,1,0,0,0,0,0,1,0,0.0,0.0,119.0,0,1,0,0,0.0,0.0,0.0,0.0,30,M,35276.0,0,A,C,Mid-High,0,78.0,ESTE
SYN003380,107621,2024-03-08,2023-12-31,33602.0,0.2236783524790191,0,994.0,Contado,-68,1528,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,49,M,21367.0,0,Sin_dato,E,Mid,0,89.0,CENTRO
SYN003381,100133,2024-01-10,2023-12-31,17143.0,0.031367321938983846,0,1650.0,Contado,-10,1470,1,0,0,0,0,0,1,0,0.0,0.0,51.0,0,0,0,0,0.0,0.0,0.0,0.0,46,M,22736.0,0,E,B,Mid-High,0,85.0,CENTRO
SYN003382,106020,2024-01-20,2023-12-31,17368.0,0.09838611239060341,0,1197.0,Contado,-20,1480,1,0,0,0,0,0,1,0,0.0,0.0,67.0,0,0,0,0,0.0,0.0,0.0,0.0,42,F,21936.0,0,D,I,High,0,117.0,ESTE
SYN003383,107448,2024-01-25,2023-12-31,23913.0,0.20867812486931794,0,994.0,Otros,-25,1485,1,0,0,0,0,0,1,0,0.0,0.0,15.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,27422.0,0,E,I,High,0,106.0,ESTE
SYN003384,105311,2024-02-27,2023-12-31,32041.0,-0.06737086857463875,1,2668.0,Financiera Marca,-58,1518,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,54,M,0.0,1,Sin_dato,C,Mid,0,81.0,CENTRO
SYN003385,106166,2024-03-31,2023-12-31,23250.0,0.09550666666666667,0,1754.0,Financiera Marca,-91,1551,1,1,1,0,0,0,1,0,0.0,0.0,112.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,27439.0,0,E,A,Low,0,53.0,ESTE
SYN003387,107545,2024-03-24,2023-12-31,20671.0,0.0432301291664651,0,816.0,Otros,-84,1544,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,56,F,0.0,1,Sin_dato,B,Mid-High,0,85.0,ESTE
SYN003388,103131,2024-03-07,2023-12-31,13301.0,0.057394180888654986,0,878.0,Otros,-67,1527,1,0,0,0,0,0,1,0,0.0,0.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,35,F,20929.0,0,J,I,Mid-High,0,106.0,CENTRO
SYN003390,106102,2024-02-20,2023-12-31,23967.0,0.11686068343972963,0,1304.0,Contado,-51,1511,1,0,0,0,0,0,1,0,0.0,0.0,43.0,0,0,0,0,0.0,0.0,0.0,0.0,50,M,0.0,1,D,I,Mid-High,0,117.0,ESTE
SYN003391,107091,2024-01-13,2023-12-31,21990.0,0.10452842201000455,0,1447.0,Otros,-13,1473,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,49,M,0.0,1,Sin_dato,D,High,0,106.0,ESTE
SYN003392,107012,2024-02-19,2023-12-31,23321.0,0.09581192916255735,0,1753.0,Financiera Marca,-50,1510,1,1,1,0,0,0,1,0,0.0,0.0,19.0,0,0,0,0,0.0,0.0,0.0,0.0,36,M,23744.0,0,G,I,Mid-High,0,106.0,CENTRO
SYN003393,100016,2024-01-14,2023-12-31,14672.0,0.11207470010905125,0,192.0,Contado,-14,1474,1,0,0,0,0,0,1,0,0.0,0.0,15.0,0,0,0,0,0.0,0.0,0.0,0.0,37,M,27317.0,0,B,B,High,0,77.0,NORTE
SYN003394,102942,2024-01-12,2023-12-31,19994.0,0.09812493748124437,0,1421.0,Financiera Marca,-12,1472,1,1,1,0,0,0,1,0,0.0,0.0,52.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,0.0,1,C,B,Mid-High,0,85.0,CENTRO
SYN003395,106714,2024-03-22,2023-12-31,23321.0,0.09962823206552034,0,1664.0,Contado,-82,1542,1,1,1,0,0,0,1,0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,46,F,28852.0,0,B,I,High,0,106.0,ESTE
SYN003396,104780,2024-01-25,2023-12-31,28453.0,0.2155730502934664,0,1034.0,Otros,-25,1485,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,49,Desconocido,28072.0,0,Sin_dato,B,Mid,0,85.0,CENTRO
SYN003397,100472,2024-03-13,2023-12-31,21337.0,0.11547687116276889,0,1163.0,Contado,-73,1533,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,53,F,0.0,1,Sin_dato,J,Mid,0,183.0,ESTE
SYN003398,101788,2024-01-14,2023-12-31,30377.0,-0.07235968002106857,1,2668.0,Financiera Marca,-14,1474,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,0.0,1,Sin_dato,E,Mid,0,89.0,ESTE
SYN003399,101312,2024-01-22,2023-12-31,18579.0,0.1189945637547769,0,915.0,Contado,-22,1482,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,32,F,37746.0,0,D,A,Mid-High,0,48.0,NORTE
SYN003400,102447,2024-03-18,2023-12-31,33725.0,0.21293135656041512,0,1361.0,Financiera Marca,-78,1538,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,43,M,32291.0,0,Sin_dato,C,Low,0,78.0,CENTRO
SYN003401,102189,2024-01-02,2023-12-31,28287.0,0.20099056103510446,0,1439.0,Financiera Marca,-2,1462,1,0,0,1,0,0,1,0,0.0,0.0,97.0,0,0,0,0,0.0,0.0,0.0,0.0,28,M,26330.0,0,H,J,Mid,0,123.0,CENTRO
SYN003402,104608,2024-01-21,2023-12-31,20936.0,-0.06041364157432174,1,1511.0,Contado,-21,1481,1,0,0,0,0,0,1,0,0.0,0.0,12.0,0,1,0,0,0.0,0.0,0.0,0.0,47,M,27824.0,0,C,A,Mid-High,0,64.0,CENTRO
SYN003403,100227,2024-01-28,2023-12-31,29446.0,0.21845310059091216,0,994.0,Contado,-28,1488,1,0,0,0,0,0,1,0,0.0,0.0,93.0,0,1,0,0,0.0,0.0,0.0,0.0,42,M,27798.0,0,B,H,Mid,0,85.0,CENTRO
SYN003404,101701,2024-02-13,2023-12-31,18261.0,0.031002683314166803,0,915.0,Contado,-44,1504,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41,F,0.0,1,Sin_dato,B,Mid,0,74.0,ESTE
SYN003405,106846,2024-02-21,2023-12-31,22600.0,-0.023423893805309733,1,815.0,Contado,-52,1512,1,0,0,0,1,0,1,0,0.0,0.0,11.0,0,0,0,0,0.0,0.0,0.0,0.0,44,M,30022.0,0,D,H,Mid,0,74.0,ESTE
SYN003406,100949,2024-03-14,2023-12-31,23913.0,0.20867812486931794,0,994.0,Contado,-74,1534,1,0,0,0,0,0,1,0,0.0,0.0,182.0,0,0,0,0,0.0,0.0,0.0,0.0,48,M,33338.0,0,A,D,Mid,0,115.0,CENTRO
SYN003407,104530,2024-02-14,2023-12-31,17081.0,0.03042093554241555,0,2334.0,Contado,-45,1505,1,0,0,0,1,0,1,0,0.0,0.0,97.0,0,0,0,0,0.0,0.0,0.0,0.0,54,M,31523.0,0,C,I,Mid-High,0,106.0,CENTRO
SYN003408,101115,2024-02-04,2023-12-31,17118.0,0.062351910269891335,0,1793.0,Contado,-35,1495,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,54,M,0.0,1,Sin_dato,B,Mid-High,0,77.0,CENTRO
SYN003409,102076,2024-02-14,2023-12-31,20671.0,0.0432301291664651,0,816.0,Contado,-45,1505,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25,M,0.0,1,Sin_dato,I,High,0,106.0,CENTRO
SYN003410,101384,2024-02-08,2023-12-31,19234.0,0.09482270978475615,0,1421.0,Financiera Marca,-39,1499,1,1,1,0,0,0,1,0,0.0,0.0,28.0,0,0,0,0,0.0,0.0,0.0,0.0,34,F,17445.0,0,K,I,Mid-High,0,106.0,ESTE
SYN003411,105817,2024-01-15,2023-12-31,32990.0,-0.20507790239466506,1,0.0,Contado,-15,1475,1,0,0,0,1,0,1,0,0.0,0.0,68.0,0,1,0,0,0.0,0.0,0.0,0.0,32,M,0.0,1,F,D,Low,0,104.0,CENTRO
SYN003412,105327,2024-01-23,2023-12-31,23060.0,0.1134865568083261,0,1323.0,Contado,-23,1483,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,46,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,CENTRO
SYN003413,105361,2024-03-22,2023-12-31,26838.0,0.19087376108502868,0,1624.0,Financiera Marca,-82,1542,1,1,1,0,0,0,1,0,0.0,0.0,13.0,0,0,0,0,0.0,0.0,0.0,0.0,46,M,32218.0,0,A,I,Mid,1,124.0,NORTE
SYN003414,100369,2024-03-02,2023-12-31,19732.0,0.04223089397932293,0,2502.0,Contado,-62,1522,1,1,0,0,0,0,1,0,0.0,0.0,93.0,0,0,0,0,0.0,0.0,0.0,0.0,44,F,24957.0,0,B,B,Mid,0,106.0,CENTRO
SYN003416,101228,2024-01-21,2023-12-31,26002.0,0.21131912929774635,0,1034.0,Contado,-21,1481,1,1,0,0,0,0,1,0,0.0,0.0,18.0,0,0,0,0,0.0,0.0,0.0,0.0,33,M,25348.0,0,B,I,Mid,1,124.0,CENTRO
SYN003418,107788,2024-01-20,2023-12-31,25316.0,0.1179459630273345,0,1364.0,Contado,-20,1480,1,0,0,0,0,0,1,0,0.0,0.0,25.0,0,0,0,0,0.0,0.0,0.0,0.0,57,M,27355.0,0,H,C,Mid,0,101.0,ESTE
SYN003419,108245,2024-01-20,2023-12-31,25308.0,0.2115457562825984,0,994.0,Contado,-20,1480,1,0,0,0,0,0,1,0,0.0,0.0,124.0,0,0,0,0,0.0,0.0,0.0,0.0,36,F,36291.0,0,E,B,Mid-High,0,85.0,CENTRO
SYN003420,104774,2024-03-06,2023-12-31,28667.0,0.21590993127986882,0,1034.0,Otros,-66,1526,1,0,0,0,0,0,1,0,0.0,0.0,112.0,0,0,0,0,0.0,0.0,0.0,0.0,37,M,27481.0,0,E,C,Mid,0,101.0,SUR
SYN003422,104058,2024-03-01,2023-12-31,29446.0,0.21845310059091216,0,994.0,Contado,-61,1521,1,1,0,0,0,0,1,0,0.0,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,56,M,27409.0,0,B,C,Mid-High,0,78.0,ESTE
SYN003423,100732,2024-03-15,2023-12-31,25147.0,0.1951254622817831,0,1399.0,Financiera Marca,-75,1535,1,1,0,1,0,0,1,0,0.0,0.0,92.0,0,0,0,0,0.0,0.0,0.0,0.0,34,M,26933.0,0,E,B,Mid,0,77.0,CENTRO
SYN003424,108258,2024-01-01,2023-12-31,24228.0,0.2093544659072148,0,994.0,Otros,-1,1461,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,55,M,26994.0,0,U,I,Mid-High,0,106.0,ESTE
SYN003425,100844,2024-03-25,2023-12-31,26075.0,-0.028073633748801532,1,1100.0,Contado,-85,1545,1,1,0,0,0,0,1,0,0.0,0.0,143.0,0,0,0,0,0.0,0.0,0.0,0.0,41,M,33495.0,0,D,C,Mid,0,101.0,CENTRO
SYN003426,106138,2024-02-16,2023-12-31,27160.0,-0.03675662739322533,1,1392.0,Contado,-47,1507,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,55,M,0.0,1,Sin_dato,C,Mid-High,0,78.0,CENTRO
SYN003429,103268,2024-03-14,2023-12-31,18242.0,0.0943739721521763,0,1343.0,Contado,-74,1534,1,0,0,0,0,0,1,0,0.0,0.0,84.0,0,0,0,0,0.0,0.0,0.0,0.0,45,M,19197.0,0,J,B,Mid-High,0,85.0,CENTRO
SYN003430,101846,2024-02-27,2023-12-31,11004.0,0.1194810977826245,0,0.0,Contado,-58,1518,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,44,F,0.0,1,Sin_dato,C,Mid-High,0,78.0,CENTRO
SYN003431,100378,2024-02-21,2023-12-31,27147.0,0.002261023317493646,0,332.0,Contado,-52,1512,1,0,0,0,0,0,1,0,0.0,0.0,19.0,0,0,0,0,0.0,0.0,0.0,0.0,38,F,31185.0,0,G,C,Low,0,78.0,CENTRO
