code,pvp,margen_relativo,margen_eur_negativo,coste_venta_no_impuestos,forma_pago,dias_desde_compra,tenure_days,days_last_service,en_garantia,ext_garantia_tiene,ext_garantia_financiera,garantia_dias_restantes,mantenimiento_gratuito,seguro_bateria_largo_plazo,sin_revisiones,revisiones,km_ultima_revision,km_medio_por_revision,encuesta_cliente_zona_taller,tiene_queja,lead_compra,fue_lead,frequency_total,ticket_avg,service_interval_mean_days,service_interval_std_days,edad,genero,renta_media_estimada,renta_desconocida,status_social,modelo,equipamiento,es_electrico,kw,zona
SYN005694,25514.0,0.19281570902249745,0,1482.0,Financiera Marca,60,0.0,0,1,1,1,1400,0,0,1,0,0.0,0.0,59.0,0,0,0,0.0,25514.0,0.0,0.0,60,M,27520.0,0,F,B,Low,0,74.0,ESTE
SYN005695,24632.0,0.042266563819421885,0,1044.0,Otros,40,0.0,0,1,1,1,1420,0,0,1,0,0.0,0.0,83.0,0,0,0,0.0,24632.0,0.0,0.0,55,M,30824.0,0,G,B,Mid,0,85.0,CENTRO
SYN005696,28005.0,0.01477307623638636,0,0.0,Contado,43,0.0,0,1,1,0,1417,0,0,1,0,0.0,0.0,172.0,0,0,0,0.0,28005.0,0.0,0.0,31,M,33964.0,0,A,C,Mid-High,0,78.0,CENTRO
SYN005697,17118.0,0.11469447365346419,0,897.0,Contado,63,0.0,0,1,0,0,1397,0,0,1,0,0.0,0.0,134.0,0,0,0,0.0,17118.0,0.0,0.0,54,M,33939.0,0,E,A,Mid-High,0,64.0,CENTRO
SYN005700,33758.0,0.25329433023283365,0,0.0,Prestamo Bancario,83,0.0,0,1,0,0,1377,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,33758.0,0.0,0.0,43,F,0.0,1,Sin_dato,A,Mid-High,0,61.0,CENTRO
SYN005701,26257.0,-0.08670868720722093,1,2649.0,Contado,22,0.0,0,1,0,0,1438,0,0,1,0,0.0,0.0,17.0,0,0,0,0.0,26257.0,0.0,0.0,50,M,25519.0,0,H,C,Mid,0,101.0,CENTRO
SYN005702,30246.0,-0.20576539046485484,1,0.0,Contado,10,0.0,0,1,0,0,1450,0,0,1,0,0.0,0.0,13.0,0,0,0,0.0,30246.0,0.0,0.0,25,M,35376.0,0,E,C,Low,0,78.0,CENTRO
SYN005703,30246.0,-0.23545526681214043,1,898.0,Contado,44,0.0,0,1,0,0,1416,0,1,1,0,0.0,0.0,141.0,0,0,0,0.0,30246.0,0.0,0.0,37,F,25790.0,0,H,J,Mid,0,183.0,ESTE
SYN005704,24007.0,0.11480276585995752,0,1356.0,Financiera Marca,5,0.0,0,1,0,0,1455,0,1,1,0,0.0,0.0,97.0,0,0,0,0.0,24007.0,0.0,0.0,37,M,23395.0,0,I,A,Mid-High,0,64.0,ESTE
SYN005705,20511.0,0.11992833113938861,0,1017.0,Contado,7,0.0,0,1,1,0,1453,0,1,1,0,0.0,0.0,11.0,0,0,0,0.0,20511.0,0.0,0.0,33,M,27202.0,0,H,H,Mid,0,74.0,ESTE
SYN005706,31208.0,-0.24412266085619072,1,1205.0,Contado,10,0.0,0,1,0,0,1450,0,1,1,0,0.0,0.0,15.0,0,0,0,0.0,31208.0,0.0,0.0,42,M,18949.0,0,A,B,Mid,0,85.0,NORTE
SYN005707,19552.0,0.08656914893617021,0,1610.0,Contado,78,0.0,0,1,0,0,1382,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,19552.0,0.0,0.0,47,M,0.0,1,Sin_dato,A,Mid-High,0,48.0,CENTRO
SYN005708,21020.0,0.12817935299714558,0,875.0,Financiera Marca,56,0.0,0,1,0,0,1404,0,0,1,0,0.0,0.0,99.0,0,0,0,0.0,21020.0,0.0,0.0,40,M,27320.0,0,B,D,High,0,106.0,CENTRO
SYN005709,19246.0,0.12563649589525097,0,829.0,Contado,51,0.0,0,1,0,0,1409,0,0,1,0,0.0,0.0,127.0,0,0,0,0.0,19246.0,0.0,0.0,58,F,24562.0,0,B,A,Mid-High,0,48.0,ESTE
SYN005710,20841.0,0.11178974137517393,0,1207.0,Otros,75,0.0,0,1,0,0,1385,0,0,1,0,0.0,0.0,16.0,0,0,0,0.0,20841.0,0.0,0.0,46,M,33500.0,0,E,B,Mid-High,0,85.0,CENTRO
SYN005712,26835.0,0.22913657536798956,0,597.0,Otros,26,0.0,0,1,0,0,1434,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,26835.0,0.0,0.0,68,M,17534.0,0,U,I,High,1,106.0,CENTRO
SYN005713,19976.0,0.09279335202242692,0,1526.0,Contado,75,0.0,0,1,0,0,1385,0,1,1,0,0.0,0.0,214.0,0,0,0,0.0,19976.0,0.0,0.0,50,M,32471.0,0,A,B,Mid,0,85.0,ESTE
SYN005714,27379.0,0.2138029146426093,0,1034.0,Contado,35,0.0,0,1,0,0,1425,0,0,1,0,0.0,0.0,68.0,0,1,0,0.0,27379.0,0.0,0.0,32,M,27248.0,0,F,D,Low,0,85.0,CENTRO
SYN005715,21553.0,0.012100867628636386,0,0.0,Contado,57,0.0,0,1,0,0,1403,0,0,1,0,0.0,0.0,199.0,0,0,0,0.0,21553.0,0.0,0.0,28,F,25965.0,0,H,I,High,1,106.0,ESTE
SYN005717,23542.0,-0.05314119446096338,1,1559.0,Contado,45,0.0,0,1,1,0,1415,0,1,1,0,0.0,0.0,1.0,0,0,0,0.0,23542.0,0.0,0.0,34,F,25491.0,0,C,D,Low,0,99.0,CENTRO
SYN005718,13864.0,0.06184795152914022,0,864.0,Otros,90,0.0,0,1,0,0,1370,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,13864.0,0.0,0.0,36,M,0.0,1,Sin_dato,B,Mid,0,106.0,NORTE
SYN005722,19488.0,0.09056701559934319,0,1526.0,Contado,31,0.0,0,1,1,0,1429,0,0,1,0,0.0,0.0,89.0,0,0,0,0.0,19488.0,0.0,0.0,56,M,24668.0,0,E,B,Mid-High,0,106.0,CENTRO
SYN005723,18740.0,0.04722838847385272,0,2270.0,Financiera Marca,34,0.0,0,1,0,0,1426,0,0,1,0,0.0,0.0,98.0,0,0,0,0.0,18740.0,0.0,0.0,37,M,23307.0,0,E,B,Mid-High,0,85.0,NORTE
SYN005725,19175.0,0.052886571056062585,0,2220.0,Financiera Marca,31,0.0,0,1,1,0,1429,0,0,1,0,0.0,0.0,16.0,0,0,0,0.0,19175.0,0.0,0.0,39,M,33760.0,0,E,D,Low,0,85.0,CENTRO
SYN005726,20671.0,0.04806782448841372,0,716.0,Otros,64,0.0,0,1,0,0,1396,0,0,1,0,0.0,0.0,121.0,0,0,0,0.0,20671.0,0.0,0.0,39,F,29839.0,0,C,B,Low,0,74.0,ESTE
SYN005727,26121.0,-0.03900807779181501,1,1388.0,Contado,86,0.0,0,1,0,0,1374,0,1,1,0,0.0,0.0,68.0,0,0,0,0.0,26121.0,0.0,0.0,28,F,21194.0,0,I,D,Mid-High,0,106.0,ESTE
SYN005729,26838.0,0.21285751546314927,0,1034.0,Otros,73,0.0,0,1,0,0,1387,0,0,1,0,0.0,0.0,12.0,0,0,0,0.0,26838.0,0.0,0.0,37,M,25757.0,0,H,B,Mid-High,0,85.0,CENTRO
SYN005730,14933.0,0.058894394964173306,0,994.0,Contado,38,0.0,0,1,0,0,1422,0,0,1,0,0.0,0.0,1.0,0,0,0,0.0,14933.0,0.0,0.0,59,F,25996.0,0,H,I,Mid-High,0,106.0,CENTRO
SYN005731,30022.0,0.20300912664046367,0,1482.0,Financiera Marca,20,0.0,0,1,1,1,1440,0,0,1,0,0.0,0.0,133.0,0,0,0,0.0,30022.0,0.0,0.0,38,M,33973.0,0,D,B,Mid-High,0,106.0,CENTRO
SYN005732,33579.0,-0.06340808243247267,1,2675.0,Financiera Marca,75,0.0,0,1,1,1,1385,0,0,1,0,0.0,0.0,94.0,0,0,0,0.0,33579.0,0.0,0.0,30,M,27839.0,0,B,B,Mid,0,81.0,SUR
SYN005733,17524.0,0.027671193791371833,0,1757.0,Financiera Marca,3,0.0,0,1,1,1,1457,0,0,1,0,0.0,0.0,42.0,0,0,0,0.0,17524.0,0.0,0.0,55,M,0.0,1,D,B,Mid-High,0,74.0,NORTE
SYN005734,19488.0,0.07317169540229886,0,1865.0,Contado,20,0.0,0,1,0,0,1440,0,0,1,0,0.0,0.0,144.0,0,0,0,0.0,19488.0,0.0,0.0,42,F,33544.0,0,D,D,Low,0,86.0,ESTE
SYN005735,30330.0,0.21836564457632707,0,1034.0,Contado,50,0.0,0,1,0,0,1410,0,0,1,0,0.0,0.0,125.0,0,0,0,0.0,30330.0,0.0,0.0,45,F,31192.0,0,E,I,Mid,1,136.0,CENTRO
SYN005736,27147.0,0.014490735624562566,0,0.0,Contado,43,0.0,0,1,1,0,1417,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,27147.0,0.0,0.0,46,M,27338.0,0,H,I,High,0,117.0,NORTE
SYN005737,24228.0,0.22574046557701832,0,597.0,Otros,13,0.0,0,1,0,0,1447,0,0,1,0,0.0,0.0,132.0,0,0,0,0.0,24228.0,0.0,0.0,66,M,33815.0,0,A,B,Mid,0,74.0,ESTE
SYN005738,32966.0,-0.20508341928047077,1,0.0,Contado,26,0.0,0,1,0,0,1434,0,0,1,0,0.0,0.0,89.0,0,0,0,0.0,32966.0,0.0,0.0,40,F,33214.0,0,E,C,Mid-High,0,78.0,CENTRO
SYN005739,28453.0,0.19845710469897726,0,1521.0,Financiera Marca,60,0.0,0,1,1,1,1400,0,0,1,0,0.0,0.0,122.0,0,0,0,0.0,28453.0,0.0,0.0,44,M,29903.0,0,F,C,Mid-High,0,78.0,CENTRO
SYN005740,29446.0,0.21845310059091216,0,994.0,Contado,79,0.0,0,1,0,0,1381,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,29446.0,0.0,0.0,49,M,0.0,1,Sin_dato,H,Mid,0,74.0,SUR
SYN005741,22234.0,-0.049835837006386614,1,1385.0,Contado,57,0.0,0,1,0,0,1403,0,0,1,0,0.0,0.0,177.0,0,0,0,0.0,22234.0,0.0,0.0,34,M,23371.0,0,F,C,Mid-High,0,78.0,SUR
SYN005742,26871.0,-0.060256782404823045,1,2006.0,Financiera Marca,36,0.0,0,1,1,1,1424,0,0,1,0,0.0,0.0,93.0,0,0,0,0.0,26871.0,0.0,0.0,54,M,27549.0,0,B,D,High,0,106.0,ESTE
SYN005743,12656.0,0.04121997471554993,0,1028.0,Contado,52,0.0,0,1,0,0,1408,0,0,1,0,0.0,0.0,75.0,0,0,0,0.0,12656.0,0.0,0.0,37,M,25331.0,0,D,I,High,0,106.0,CENTRO
SYN005745,21850.0,-0.031219679633867275,1,950.0,Otros,90,0.0,0,1,0,0,1370,0,0,1,0,0.0,0.0,11.0,0,0,0,0.0,21850.0,0.0,0.0,42,M,27206.0,0,E,B,Mid,0,85.0,CENTRO
SYN005747,25514.0,0.21194246296151134,0,994.0,Otros,14,0.0,0,1,0,0,1446,0,0,1,0,0.0,0.0,94.0,0,0,0,0.0,25514.0,0.0,0.0,60,F,29674.0,0,C,D,Mid,0,115.0,CENTRO
SYN005748,24063.0,-0.043191621992270286,1,2120.0,Financiera Marca,15,0.0,0,1,1,1,1445,0,0,1,0,0.0,0.0,117.0,0,0,0,0.0,24063.0,0.0,0.0,30,F,37023.0,0,A,I,High,0,106.0,ESTE
SYN005749,36496.0,-0.021291100394563788,1,1392.0,Otros,21,0.0,0,1,0,0,1439,0,0,1,0,0.0,0.0,134.0,0,0,0,0.0,36496.0,0.0,0.0,57,F,32102.0,0,C,A,Low,0,53.0,CENTRO
SYN005750,29532.0,0.015234660707029663,0,0.0,Contado,29,0.0,0,1,1,0,1431,0,0,1,0,0.0,0.0,141.0,0,0,0,0.0,29532.0,0.0,0.0,32,M,27357.0,0,B,D,Mid,0,115.0,ESTE
SYN005751,32734.0,0.25306256491721146,0,0.0,Contado,76,0.0,0,1,0,0,1384,0,1,1,0,0.0,0.0,137.0,0,0,0,0.0,32734.0,0.0,0.0,33,M,31111.0,0,G,B,Mid,0,81.0,ESTE
SYN005753,14933.0,0.03036697247706422,0,1420.0,Contado,82,0.0,0,1,0,0,1378,0,0,1,0,0.0,0.0,13.0,0,0,0,0.0,14933.0,0.0,0.0,43,M,28003.0,0,C,H,Mid,1,85.0,ESTE
SYN005754,12195.0,0.07618942189421894,0,555.0,Otros,20,0.0,0,1,0,0,1440,0,0,1,0,0.0,0.0,14.0,0,0,0,0.0,12195.0,0.0,0.0,51,F,27189.0,0,G,B,Mid,0,74.0,CENTRO
SYN005755,25514.0,0.21194246296151134,0,994.0,Contado,55,0.0,0,1,0,0,1405,0,0,1,0,0.0,0.0,79.0,0,0,0,0.0,25514.0,0.0,0.0,53,M,26454.0,0,H,B,Low,0,101.0,CENTRO
SYN005756,24528.0,-0.05551573711676452,1,1693.0,Contado,64,0.0,0,1,0,0,1396,0,0,1,0,0.0,0.0,17.0,0,1,0,0.0,24528.0,0.0,0.0,41,M,22433.0,0,D,I,High,0,117.0,CENTRO
SYN005757,30246.0,-0.2189241552601997,1,398.0,Contado,83,0.0,0,1,0,0,1377,0,0,1,0,0.0,0.0,81.0,0,0,0,0.0,30246.0,0.0,0.0,29,M,27275.0,0,D,K,Mid,1,193.0,CENTRO
SYN005758,23913.0,0.17572533768243215,0,1782.0,Financiera Marca,24,0.0,0,1,1,1,1436,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,23913.0,0.0,0.0,46,M,25623.0,0,Sin_dato,D,Low,0,99.0,ESTE
SYN005759,27147.0,-0.003927505801746049,1,500.0,Contado,48,0.0,0,1,0,0,1412,0,0,1,0,0.0,0.0,119.0,0,0,0,0.0,27147.0,0.0,0.0,25,M,34993.0,0,E,I,Mid-High,0,106.0,CENTRO
SYN005760,12671.0,0.12247020756057138,0,0.0,Contado,72,0.0,0,1,0,0,1388,0,0,1,0,0.0,0.0,81.0,0,1,0,0.0,12671.0,0.0,0.0,37,F,25046.0,0,H,D,Mid,0,99.0,CENTRO
SYN005761,21990.0,0.12708412914961345,0,951.0,Otros,12,0.0,0,1,0,0,1448,0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,21990.0,0.0,0.0,26,M,0.0,1,Sin_dato,D,Low,0,85.0,CENTRO
SYN005762,20295.0,0.011381621088938162,0,0.0,Otros,39,0.0,0,1,1,0,1421,0,0,1,0,0.0,0.0,6.0,0,0,0,0.0,20295.0,0.0,0.0,47,M,27268.0,0,I,J,Mid,0,123.0,ESTE
SYN005763,16098.0,0.07299913032674867,0,864.0,Contado,35,0.0,0,1,0,0,1425,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,16098.0,0.0,0.0,50,F,0.0,1,Sin_dato,B,Mid,0,106.0,SUR
SYN005764,13094.0,0.03932870016801589,0,1097.0,Contado,54,0.0,0,1,0,0,1406,0,0,1,0,0.0,0.0,73.0,0,0,0,0.0,13094.0,0.0,0.0,51,M,28888.0,0,D,B,Low,0,101.0,CENTRO
SYN005765,26389.0,-0.014762969419076129,1,765.0,Contado,23,0.0,0,1,0,0,1437,0,1,1,0,0.0,0.0,0.0,0,1,0,0.0,26389.0,0.0,0.0,50,M,37098.0,0,Sin_dato,B,Mid,0,106.0,NORTE
SYN005766,23707.0,-0.06736997511283588,1,1909.0,Contado,33,0.0,0,1,0,0,1427,0,0,1,0,0.0,0.0,81.0,0,0,0,0.0,23707.0,0.0,0.0,38,F,34202.0,0,K,I,Mid-High,0,106.0,ESTE
SYN005767,28206.0,0.1850421896050486,0,1884.0,Financiera Marca,81,0.0,0,1,1,1,1379,0,0,1,0,0.0,0.0,213.0,0,0,0,0.0,28206.0,0.0,0.0,47,M,30573.0,0,F,B,Low,0,74.0,ESTE
SYN005768,22317.0,0.0380718734596944,0,1016.0,Otros,57,0.0,0,1,1,1,1403,0,0,1,0,0.0,0.0,176.0,0,0,0,0.0,22317.0,0.0,0.0,46,M,33664.0,0,D,B,Low,0,74.0,CENTRO
SYN005769,19099.0,0.059023509084245245,0,2093.0,Otros,85,0.0,0,1,1,0,1375,0,1,1,0,0.0,0.0,68.0,0,0,0,0.0,19099.0,0.0,0.0,36,F,21336.0,0,I,A,Mid-High,0,64.0,CENTRO
SYN005770,23635.0,0.023592130315210492,0,1433.0,Financiera Marca,84,0.0,0,1,1,1,1376,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,23635.0,0.0,0.0,55,F,23499.0,0,I,I,Mid,1,124.0,CENTRO
SYN005771,30182.0,0.21948346696706647,0,994.0,Contado,70,0.0,0,1,0,0,1390,0,0,1,0,0.0,0.0,94.0,0,0,0,0.0,30182.0,0.0,0.0,23,M,30092.0,0,D,C,Mid-High,0,78.0,ESTE
SYN005772,20273.0,0.037334385636067675,0,915.0,Contado,65,0.0,0,1,0,0,1395,1,0,1,0,0.0,0.0,12.0,0,0,0,0.0,20273.0,0.0,0.0,53,F,26354.0,0,H,B,Mid-High,0,71.0,CENTRO
SYN005773,30330.0,0.21836564457632707,0,1034.0,Contado,79,0.0,0,1,0,0,1381,0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,30330.0,0.0,0.0,77,F,0.0,1,Sin_dato,B,Mid-High,0,85.0,CENTRO
SYN005774,25147.0,0.21123076311289615,0,994.0,Otros,28,0.0,0,1,0,0,1432,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,25147.0,0.0,0.0,61,M,0.0,1,Sin_dato,H,Mid,0,85.0,CENTRO
SYN005775,18768.0,0.10167039641943734,0,1252.0,Contado,72,0.0,0,1,0,0,1388,0,0,1,0,0.0,0.0,118.0,0,0,0,0.0,18768.0,0.0,0.0,23,M,37082.0,0,A,B,Mid-High,0,106.0,NORTE
SYN005776,36634.0,0.21855325653764263,0,1294.0,Contado,47,0.0,0,1,1,1,1413,0,0,1,0,0.0,0.0,84.0,0,0,0,0.0,36634.0,0.0,0.0,25,M,29562.0,0,D,B,Mid-High,0,106.0,CENTRO
SYN005777,15195.0,0.05368410661401777,0,1095.0,Financiera Marca,56,0.0,0,1,1,1,1404,0,0,1,0,0.0,0.0,122.0,0,0,0,0.0,15195.0,0.0,0.0,47,M,27061.0,0,E,I,Mid-High,0,106.0,CENTRO
SYN005778,20999.0,0.08326682222962999,0,1817.0,Contado,86,0.0,0,1,0,0,1374,0,1,1,0,0.0,0.0,9.0,0,0,0,0.0,20999.0,0.0,0.0,45,M,28782.0,0,D,C,Mid,0,101.0,SUR
SYN005779,14814.0,0.02332590792493587,0,1511.0,Financiera Marca,25,0.0,0,1,1,1,1435,0,0,1,0,0.0,0.0,97.0,0,0,0,0.0,14814.0,0.0,0.0,30,F,25869.0,0,H,J,Mid,0,123.0,NORTE
SYN005780,22465.0,0.10616024927665256,0,1447.0,Contado,63,0.0,0,1,0,0,1397,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,22465.0,0.0,0.0,30,M,0.0,1,Sin_dato,A,Mid-High,0,64.0,CENTRO
SYN005781,27147.0,0.002261023317493646,0,332.0,Contado,38,0.0,0,1,0,0,1422,0,0,1,0,0.0,0.0,185.0,0,0,0,0.0,27147.0,0.0,0.0,55,F,33190.0,0,A,B,Mid-High,0,85.0,CENTRO
SYN005782,24482.0,-0.03283146801731884,1,1134.0,Contado,11,0.0,0,1,0,0,1449,0,1,1,0,0.0,0.0,14.0,0,0,0,0.0,24482.0,0.0,0.0,44,F,24306.0,0,B,B,Mid,0,106.0,CENTRO
SYN005783,27160.0,-0.08057106038291605,1,2582.0,Financiera Marca,90,0.0,0,1,1,0,1370,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,27160.0,0.0,0.0,38,M,0.0,1,Sin_dato,A,Mid-High,0,48.0,ESTE
SYN005784,29182.0,-0.018415118908916454,1,979.0,Contado,25,0.0,0,1,0,0,1435,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,29182.0,0.0,0.0,32,M,25447.0,0,U,I,High,1,106.0,CENTRO
SYN005785,23417.0,0.13062604091044966,0,946.0,Otros,64,0.0,0,1,0,0,1396,0,0,1,0,0.0,0.0,72.0,0,0,0,0.0,23417.0,0.0,0.0,30,M,23318.0,0,E,B,Mid-High,0,85.0,ESTE
SYN005787,20542.0,0.12742089377859994,0,865.0,Otros,52,0.0,0,1,0,0,1408,0,0,1,0,0.0,0.0,12.0,0,0,0,0.0,20542.0,0.0,0.0,29,M,17472.0,0,K,B,Mid-High,0,85.0,NORTE
SYN005788,30147.0,0.015407171526188344,0,0.0,Contado,85,0.0,0,1,0,0,1375,0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,30147.0,0.0,0.0,43,M,0.0,1,Sin_dato,B,High,0,77.0,NORTE
SYN005791,19488.0,0.09056701559934319,0,1526.0,Prestamo Bancario,15,0.0,0,1,0,0,1445,0,1,1,0,0.0,0.0,59.0,0,0,0,0.0,19488.0,0.0,0.0,34,M,23717.0,0,I,C,Mid-High,0,78.0,CENTRO
SYN005792,17368.0,0.1098439659143252,0,998.0,Contado,49,0.0,0,1,0,0,1411,0,0,1,0,0.0,0.0,1.0,0,0,0,0.0,17368.0,0.0,0.0,48,F,35403.0,0,E,I,Mid-High,0,106.0,ESTE
SYN005793,21599.0,0.11257650817167461,0,1243.0,Contado,8,0.0,0,1,0,0,1452,0,0,1,0,0.0,0.0,64.0,0,0,0,0.0,21599.0,0.0,0.0,47,M,24747.0,0,D,E,Mid,0,89.0,CENTRO
SYN005794,23321.0,0.09581192916255735,0,1753.0,Financiera Marca,5,0.0,0,1,1,1,1455,0,0,1,0,0.0,0.0,123.0,0,1,0,0.0,23321.0,0.0,0.0,54,M,27702.0,0,C,I,Mid-High,0,106.0,CENTRO
SYN005795,20671.0,0.03282908422427556,0,1031.0,Financiera Marca,83,0.0,0,1,0,0,1377,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,20671.0,0.0,0.0,53,M,0.0,1,Sin_dato,I,High,1,106.0,ESTE
SYN005796,27003.0,0.21314965003888459,0,1034.0,Contado,11,0.0,0,1,1,0,1449,0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,27003.0,0.0,0.0,57,F,0.0,1,Sin_dato,I,High,1,106.0,CENTRO
SYN005797,16225.0,0.049434822804314334,0,1896.0,Contado,37,0.0,0,1,0,0,1423,0,0,1,0,0.0,0.0,96.0,0,1,0,0.0,16225.0,0.0,0.0,28,M,24726.0,0,H,I,Mid-High,0,106.0,CENTRO
SYN005798,32041.0,-0.06737086857463875,1,2668.0,Financiera Marca,76,0.0,0,1,0,0,1384,1,0,1,0,0.0,0.0,4.0,0,0,0,0.0,32041.0,0.0,0.0,53,M,0.0,1,K,B,High,0,77.0,NORTE
SYN005799,22535.0,-0.04951941424450854,1,1400.0,Contado,5,0.0,0,1,1,0,1455,0,0,1,0,0.0,0.0,93.0,0,0,0,0.0,22535.0,0.0,0.0,47,F,25597.0,0,B,D,Low,0,99.0,NORTE
SYN005801,18579.0,0.10580763227299639,0,1160.0,Otros,14,0.0,0,1,0,0,1446,0,0,1,0,0.0,0.0,181.0,0,0,0,0.0,18579.0,0.0,0.0,45,M,27128.0,0,B,B,Mid,0,106.0,CENTRO
SYN005802,22317.0,0.05151454048483219,0,716.0,Contado,5,0.0,0,1,0,0,1455,0,0,1,0,0.0,0.0,139.0,0,0,0,0.0,22317.0,0.0,0.0,43,F,35130.0,0,E,B,Mid-High,0,85.0,ESTE
SYN005803,18949.0,0.11831917251570005,0,951.0,Contado,26,0.0,0,1,0,0,1434,0,0,1,0,0.0,0.0,157.0,0,1,0,0.0,18949.0,0.0,0.0,31,M,33993.0,0,E,B,Low,0,74.0,CENTRO
SYN005804,18627.0,0.026834165458742683,0,1016.0,Contado,89,0.0,0,1,0,0,1371,0,0,1,0,0.0,0.0,89.0,0,0,0,0.0,18627.0,0.0,0.0,43,M,25457.0,0,H,I,Mid-High,0,106.0,CENTRO
SYN005805,19472.0,0.008887633525061627,0,3115.0,Financiera Marca,60,0.0,0,1,0,0,1400,0,0,1,0,0.0,0.0,12.0,0,0,0,0.0,19472.0,0.0,0.0,53,F,16361.0,0,K,D,Low,0,85.0,CENTRO
SYN005806,19733.0,0.12083768306897075,0,951.0,Contado,6,0.0,0,1,0,0,1454,1,0,1,0,0.0,0.0,0.0,0,1,0,0.0,19733.0,0.0,0.0,55,M,0.0,1,Sin_dato,B,Mid,0,81.0,SUR
SYN005807,30136.0,0.23259423944783647,0,597.0,Otros,9,0.0,0,1,0,0,1451,0,0,1,0,0.0,0.0,86.0,0,0,0,0.0,30136.0,0.0,0.0,54,M,28890.0,0,D,B,Mid,0,106.0,CENTRO
SYN005808,20114.0,0.08296261310529979,0,1736.0,Financiera Marca,62,0.0,0,1,1,1,1398,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,20114.0,0.0,0.0,38,F,0.0,1,Sin_dato,C,Low,0,78.0,ESTE
SYN005809,28287.0,0.21530809205642168,0,1034.0,Contado,56,0.0,0,1,0,0,1404,0,0,1,0,0.0,0.0,153.0,0,0,0,0.0,28287.0,0.0,0.0,57,M,29788.0,0,C,B,Mid-High,0,85.0,ESTE
SYN005810,27003.0,0.21314965003888459,0,1034.0,Financiera Marca,7,0.0,0,1,1,1,1453,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,27003.0,0.0,0.0,35,F,0.0,1,Sin_dato,B,Mid-High,0,85.0,NORTE
SYN005811,31208.0,-0.2761657267367342,1,2205.0,Contado,88,0.0,0,1,0,0,1372,0,1,1,0,0.0,0.0,21.0,0,0,0,0.0,31208.0,0.0,0.0,55,F,28421.0,0,H,I,Mid-High,0,106.0,CENTRO
SYN005813,22399.0,-0.10492164828786998,1,2631.0,Financiera Marca,63,0.0,0,1,0,0,1397,0,0,1,0,0.0,0.0,134.0,0,1,0,0.0,22399.0,0.0,0.0,37,M,37051.0,0,A,I,Mid-High,0,106.0,CENTRO
SYN005814,25514.0,0.19606882495884612,0,1399.0,Financiera Marca,7,0.0,0,1,0,0,1453,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,25514.0,0.0,0.0,52,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,CENTRO
SYN005815,18719.0,0.1019413430204605,0,1243.0,Contado,30,0.0,0,1,1,0,1430,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,18719.0,0.0,0.0,58,F,0.0,1,Sin_dato,I,Mid-High,0,106.0,CENTRO
SYN005817,33773.0,-0.20490243685784504,1,0.0,Contado,27,0.0,0,1,0,0,1433,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,33773.0,0.0,0.0,20,M,36579.0,0,U,C,Mid,0,101.0,ESTE
SYN005818,25514.0,0.21194246296151134,0,994.0,Otros,2,0.0,0,1,1,0,1458,0,0,1,0,0.0,0.0,12.0,0,0,0,0.0,25514.0,0.0,0.0,59,M,32102.0,0,C,H,Mid,1,85.0,CENTRO
SYN005819,13166.0,0.10635044812395565,0,222.0,Financiera Marca,3,0.0,0,1,0,0,1457,0,0,1,0,0.0,0.0,16.0,0,0,0,0.0,13166.0,0.0,0.0,43,F,27201.0,0,H,D,Mid,0,120.0,CENTRO
SYN005820,28405.0,0.21549656750572083,0,1034.0,Contado,62,0.0,0,1,1,0,1398,0,0,1,0,0.0,0.0,12.0,0,0,0,0.0,28405.0,0.0,0.0,25,M,25762.0,0,H,B,Mid-High,0,106.0,ESTE
SYN005821,20841.0,0.10219327287558179,0,1407.0,Contado,66,0.0,0,1,0,0,1394,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,20841.0,0.0,0.0,60,F,0.0,1,Sin_dato,I,Mid,1,106.0,SUR
SYN005822,23798.0,0.1958206571980839,0,1294.0,Otros,41,0.0,0,1,1,1,1419,0,0,1,0,0.0,0.0,44.0,0,0,0,0.0,23798.0,0.0,0.0,41,M,0.0,1,J,C,Mid,0,101.0,CENTRO
