CODE,Modelo_letra,PVP_original,p_churn,riesgo,valor,segmento,tasa_respuesta,CLTV,accion,descripcion_accion,coste_efectivo_contacto,coste_efectivo_adicional,coste_efectivo_descuento,coste_efectivo_marketing,coste_accion,CLTV_con_accion,ganancia_cltv,ROI
SYN008784,I,30330,0.38147065,ALTO,Medio,ALTO riesgo / Medio valor,0.8,479.24303972580964,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1037.6863538831249,446.75465132585214,2.6214110615495843
SYN006358,I,30330,0.38147065,ALTO,Medio,ALTO riesgo / Medio valor,0.8,479.24303972580964,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1037.6863538831249,446.75465132585214,2.6214110615495843
SYN001625,B,19909,0.29140526,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,479.1904573678856,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,642.45595978127,89.79602632736146,1.3416240749259367
SYN003774,B,19732,0.2914269,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,479.13975064133615,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,642.3984421580346,89.79228033418418,1.3415263901155148
SYN004905,B,20841,0.29151642,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,478.9300075393469,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,642.1605138581278,89.77677847532954,1.3411221458812788
SYN009001,C,24528,0.3205296,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,478.8132503692395,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,665.7266049166581,102.80234500108023,1.672286962788479
SYN002549,C,25481,0.32053173,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,478.80820490984763,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,665.7206263526954,102.80183179356627,1.672273622258662
SYN003157,A,13797,0.28130165,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,478.6944264250324,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.4712500000000002,38.271249999999995,636.8753078305838,86.99948477305325,1.2732334264768792
SYN009239,I,30330,0.38182497,ALTO,Medio,ALTO riesgo / Medio valor,0.8,478.4445196848862,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1036.485559957419,446.43283221802614,2.618802382997631
SYN006647,H,20671,0.3713527,ALTO,Medio,ALTO riesgo / Medio valor,0.8,478.3337681999069,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.1064000000000003,123.20639999999999,1020.6301993251636,433.83714490020543,2.5212224762691346
SYN004307,B,19994,0.29181105,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,478.24052937329134,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,641.3782404397816,89.72574108656967,1.339791236450991
SYN002848,C,23744,0.320888,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,477.95955524677294,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,664.7148597429047,102.71541747287245,1.6700273324236792
SYN008233,I,25514,0.38208175,ALTO,Medio,ALTO riesgo / Medio valor,0.8,477.8668107053157,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1035.6163580373902,446.1996378656597,2.6169121002559868
SYN001052,I,30330,0.38208175,ALTO,Medio,ALTO riesgo / Medio valor,0.8,477.8668107053157,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1035.6163580373902,446.1996378656597,2.6169121002559868
SYN000427,B,19909,0.2922145,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,477.2982752077682,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,640.3088144244415,89.65579656917032,1.3379672830696432
SYN004325,B,21990,0.2922643,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,477.1821264672564,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,640.1769611090076,89.64715905296316,1.3377420412997623
SYN005040,B,18242,0.29230633,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,477.08414574845193,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,640.0657274632405,89.6398699431337,1.3375519621196523
SYN000217,C,25004,0.3212929,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,476.9973091124905,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,663.5740609497885,102.61721351051393,1.667474577734065
SYN008268,C,23744,0.32133055,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,476.90797327809634,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,663.4681262787736,102.60808415037252,1.6672372653450895
SYN009994,D,22294,0.33134037,ALTO,Medio,ALTO riesgo / Medio valor,0.8,476.8659613425572,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,2.552,122.652,957.7060276290947,384.67205302923,2.1362884667941007
SYN001537,B,16683,0.2924477,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,476.75473185689344,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,639.6917241979766,89.61534578759571,1.3369124421389391
SYN008047,A,12520,0.28215057,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,476.6924706283359,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.4712500000000002,38.271249999999995,634.6256759783383,86.86326294250134,1.2696740488617786
SYN002953,C,23452,0.32144353,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,476.63994448501,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,663.1502747381165,102.5806816392086,1.6665249530595065
SYN003213,I,28667,0.38269156,ALTO,Medio,ALTO riesgo / Medio valor,0.8,476.4981145429562,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1033.555525829645,445.64592902935095,2.612423714295739
SYN009882,B,20517,0.2925753,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,476.45756928324613,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,639.3542945622258,89.59319890343885,1.336334914610747
SYN004303,D,21814,0.3316841,ALTO,Medio,ALTO riesgo / Medio valor,0.8,476.05899465918776,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,2.552,122.652,956.6011442466755,384.43371966999024,2.134345299465074
SYN000567,B,19994,0.29280293,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,475.9280566014213,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,638.7529285130819,89.55367955141332,1.3353043627042398
SYN000245,I,29080,0.38296437,ALTO,Medio,ALTO riesgo / Medio valor,0.8,475.88730434491225,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1032.635136395533,445.39826564049656,2.6104161449659595
SYN001118,B,19614,0.29295164,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,475.5824995326427,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,638.3604100556926,89.52785078767742,1.3346308222652778
SYN009913,C,29671,0.32191873,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,475.5145825519168,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,661.815358963604,102.46542702642796,1.6635289766629398
SYN002033,I,28667,0.38319552,ALTO,Medio,ALTO riesgo / Medio valor,0.8,475.3704998768368,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1031.8560607947077,445.18844873429674,2.6087153607373965
SYN008814,D,21147,0.33197844,ALTO,Medio,ALTO riesgo / Medio valor,0.8,475.36932584699525,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,2.552,122.652,955.656257798435,384.22954556115184,2.132680637585623
SYN000057,B,18299,0.29305202,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,475.34943545212195,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,638.0956410835255,89.51041309727195,1.334176097069358
SYN002481,B,16683,0.29310417,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,475.22839017626643,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,637.9581194321681,89.50135109074594,1.333939785803522
SYN004436,D,20295,0.33210227,ALTO,Medio,ALTO riesgo / Medio valor,0.8,475.079527582242,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,2.552,122.652,955.259050677028,384.1436184758288,2.1319800612776705
SYN009226,I,33856,0.38339993,ALTO,Medio,ALTO riesgo / Medio valor,0.8,474.9140165870306,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1031.1676612482172,445.00291572894935,2.6072114227798315
SYN005567,B,20357,0.29325962,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.867824735263,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,637.5484343267788,89.47433527533367,1.333235290444869
SYN000559,B,20357,0.29325962,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.867824735263,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,637.5484343267788,89.47433527533367,1.333235290444869
SYN007592,B,19172,0.29328412,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.81103234890935,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,637.48389962201,89.47007700020535,1.3331242467832956
SYN006203,C,23744,0.32222584,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.78896976998806,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,660.9543167218872,102.39094082354451,1.6615927512891804
SYN003525,B,21990,0.29330224,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.76903055527515,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,637.4361708964044,89.4669271876211,1.3330421086611484
SYN006207,I,28667,0.38346744,ALTO,Medio,ALTO riesgo / Medio valor,0.8,474.7633888406013,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1030.940454110138,444.94165221562946,2.6067148182920046
SYN004559,I,28667,0.38346744,ALTO,Medio,ALTO riesgo / Medio valor,0.8,474.7633888406013,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1030.940454110138,444.94165221562946,2.6067148182920046
SYN005007,B,19472,0.29338065,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.5873273008849,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,637.2296829916177,89.45329562990302,1.3326866365424268
SYN004817,C,23643,0.32232946,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.5444403694574,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,660.6640926506581,102.36580875466038,1.660939457825629
SYN002629,B,21329,0.29344,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.44981026806533,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,637.0733981633687,89.44297334241683,1.3324174607461854
SYN005457,B,17036,0.2934485,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.43013928901314,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,637.051041844446,89.44149640548808,1.332378946446489
SYN009284,C,24528,0.32242018,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.33048653153287,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,660.4101348356779,102.34380656727978,1.6603675238051612
SYN000767,B,19488,0.29358926,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.10429519890357,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,636.6806896390607,89.41701694208642,1.3317405919091332
SYN005136,B,21599,0.29359087,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.1005712375782,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,636.676456723567,89.41673701729383,1.3317332922694909
SYN003304,B,19472,0.29360652,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,474.0643678816038,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,636.6353051143183,89.41401547799296,1.3316623222922166
SYN005358,B,19472,0.29365566,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,473.95067636758694,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,636.5060703383323,89.40546668390995,1.331439394142107
SYN000422,B,19246,0.2937965,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,473.6250194643513,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,636.135858096382,89.3809612476169,1.3308003623058742
SYN003659,B,16683,0.29397598,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,473.2104461531332,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,635.6644925901849,89.34972554037842,1.3299858242126148
SYN002904,C,24436,0.32292274,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,473.1473237621343,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,659.0053643361126,102.22192231568808,1.6571992138167622
SYN004880,C,24436,0.32292274,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,473.1473237621343,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,659.0053643361126,102.22192231568808,1.6571992138167622
SYN000690,D,27160,0.33297578,ALTO,Medio,ALTO riesgo / Medio valor,0.8,473.04123607688365,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,2.552,122.652,952.4625088762677,383.5370182395073,2.1270343593215544
SYN001548,B,19472,0.29410216,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,472.9192242198437,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,635.3333283256344,89.32775725818487,1.3294129541138686
SYN007001,D,34721,0.3330464,ALTO,Medio,ALTO riesgo / Medio valor,0.8,472.8768776231276,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,2.552,122.652,952.2367952175646,383.4879340755496,2.1266341688317323
SYN005051,C,24027,0.32307166,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,472.79739633144493,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,658.5897696904219,102.18580534743735,1.6562603743049704
SYN004005,B,19566,0.29416543,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,472.77328126073263,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,635.1673537663784,89.31673987810517,1.3291256522866897
SYN003854,B,19994,0.294167,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,472.76963853183565,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,635.1632109224645,89.31646481484587,1.3291184794219604
SYN000772,I,29446,0.38440418,ALTO,Medio,ALTO riesgo / Medio valor,0.8,472.6788924030463,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1027.7934924040699,444.0916800008188,2.5998249095432318
SYN006603,B,19172,0.29420656,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,472.6784437905764,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,635.0594939152577,89.30957756857471,1.32893887969647
SYN007883,D,27160,0.3331328,ALTO,Medio,ALTO riesgo / Medio valor,0.8,472.67592607375843,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,2.552,122.652,951.9607848693415,383.4278870364665,2.126144596390328
SYN007775,B,18321,0.2942685,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,472.53568073112854,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,634.8971197610492,89.2987914664564,1.3286576089384214
SYN007850,B,19427,0.29447162,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,472.06776881288357,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,634.3648648652639,89.2634028288092,1.327734774273206
SYN008076,I,25514,0.38477263,ALTO,Medio,ALTO riesgo / Medio valor,0.8,471.8619651494405,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1026.5588004194412,443.75746821600063,2.597115775456213
SYN000309,B,20357,0.29457206,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.83662627931784,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,634.1018999331942,89.24590050963201,1.3272783637433798
SYN004846,B,20507,0.29462522,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.714319575057,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,633.962744618911,89.23663377411968,1.3270367137299088
SYN009148,B,19172,0.29465377,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.64865707356034,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,633.8880337570428,89.23165717591534,1.3269069382527177
SYN004487,B,20470,0.29467368,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.60287799943734,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,633.8359450853332,89.22818689724271,1.3268164432896452
SYN004191,C,25004,0.32363588,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.47444081726985,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,657.0180309075747,102.04897454966768,1.6527035375714894
SYN005828,A,14672,0.2844851,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.2384588344725,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.4712500000000002,38.271249999999995,628.4873542816531,86.48689249594933,1.2598397621177606
SYN006216,C,23542,0.3237549,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.1959086621583,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,656.6870159538759,102.02010901044468,1.6519531947253348
SYN005143,B,19732,0.29488367,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.1203282737889,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,633.2868272382523,89.19157443045485,1.325861694653438
SYN000912,B,22465,0.29490998,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.0598971201124,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,633.2180518740699,89.18698511467666,1.325742018396557
SYN006293,B,21990,0.29492894,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.0163760087054,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,633.1685203964909,89.18367941328202,1.3256558151391657
SYN002279,B,21990,0.29492894,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,471.0163760087054,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,633.1685203964909,89.18367941328202,1.3256558151391657
SYN009967,B,17305,0.29494762,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,470.9734754701567,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.5477550000000002,38.347755,633.1196943257119,89.18042037055535,1.3255708286066643
SYN004718,C,26422,0.32391804,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,470.8144844704704,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,656.2336623574245,101.98054783782474,1.6509248251310054
SYN004726,I,28667,0.38529313,ALTO,Medio,ALTO riesgo / Medio valor,0.8,470.71074000374006,Pack Premium VIP,Recogida + lavado + neumáticos + bono 50€,0.1,80.0,40.0,3.2648000000000006,123.36479999999999,1024.8175352811943,443.28543622196344,2.5932894652442466
SYN008067,C,24456,0.3240285,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,470.55646283969946,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.6698000000000004,38.4698,655.9269440052626,101.95376464105973,1.6502286115617897
SYN005380,A,12195,0.28479168,MEDIO,Medio,MEDIO riesgo / Medio valor,0.55,470.52777994778313,Pack Intermedio,Regalo + lavado + bono 30€,0.5,19.8,16.5,1.4712500000000002,38.271249999999995,627.686472812672,86.4372810756889,1.2585434516951737
